"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",105.547,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",113.135,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",116.696,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",123.005,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",112.933,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",111.806,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",128.837,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",113.434,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",116.386,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",120.194,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",126.559,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",117.066,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",132.797,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",156.595,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",17.261,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",18.155,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",23.618,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",23.252,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",21.439,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",28.876,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",25.942,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",23.081,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",21.412,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",26.658,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",26.212,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",21.383,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",27.089,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",59.589,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",65.961,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",73.01,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",62.795,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",69.698,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",71.962,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",70.836,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",64.004,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",62.217,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",67.17,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",68.646,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",63.148,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",63.897,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",76.849,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",84.116,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",96.628,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",86.047,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",91.137,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",100.838,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",96.778,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",87.085,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",83.63,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",93.827,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",94.858,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",84.53,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",90.986,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",24.503,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",19.772,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",23.858,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",29.316,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",22.544,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",36.443,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",30.102,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",29.814,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",24.744,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",32.557,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",35.992,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",36.045,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",37.756,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",60.465,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",55.144,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",66.97,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",72.61,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",64.342,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",70.616,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",63.86,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",63.393,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",62.02,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",61.464,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",68.297,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",65.077,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",74.07,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",84.968,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",74.916,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",90.828,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",101.926,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",86.886,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",107.059,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",93.962,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",93.207,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",86.764,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",94.02,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",104.29,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",101.121,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",111.826,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",71.821,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",75.969,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",84.049,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",83.906,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",92.451,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",99.895,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",78.014,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",73.593,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",66.877,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",76.216,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",81.394,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",75.999,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",87.955,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",220.611,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",207.576,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",204.314,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",194.016,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",200.547,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",195.32,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",165.402,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",163.618,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",154.361,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",166.721,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",179.761,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",172.913,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",190.46,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2008","2008",292.432,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2009","2009",283.545,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2010","2010",288.363,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2011","2011",277.922,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2012","2012",292.998,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2013","2013",295.215,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2014","2014",243.416,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2015","2015",237.211,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2016","2016",221.238,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2017","2017",242.937,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2018","2018",261.155,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2019","2019",248.912,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","NOT","non cercano e non disponibili ","2020","2020",278.415,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2008","2008",168.388,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2008-Q2","T2-2008",129.054,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2008-Q1","T1-2008",134.703,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2008-Q4","T4-2008",204.211,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2008-Q3","T3-2008",205.583,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2009","2009",173.833,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2009-Q1","T1-2009",158.161,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2009-Q2","T2-2009",147.283,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2009-Q4","T4-2009",195.166,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2009-Q3","T3-2009",194.72,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2010","2010",185.846,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2010-Q2","T2-2010",177.38,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2010-Q1","T1-2010",178.665,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2010-Q4","T4-2010",173.098,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2010-Q3","T3-2010",214.242,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2011","2011",180.376,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2011-Q1","T1-2011",163.526,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2011-Q2","T2-2011",171.56,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2011-Q4","T4-2011",191.573,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2011-Q3","T3-2011",194.846,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2012","2012",193.377,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2012-Q2","T2-2012",180.702,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2012-Q1","T1-2012",189.32,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2012-Q4","T4-2012",178.472,,
