"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTIN","totale inattivi","TOTAL","totale","2022","2022",301.696,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTIN","totale inattivi","TOTAL","totale","2023","2023",269.876,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTIN","totale inattivi","TOTAL","totale","2021","2021",643.22,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTIN","totale inattivi","TOTAL","totale","2022","2022",553.024,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTIN","totale inattivi","TOTAL","totale","2023","2023",479.321,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",582.95,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",487.078,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",390.478,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",592.165,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",578.061,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",565.237,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",596.335,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",583.753,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",507.056,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",437.01,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",420.492,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",401.141,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",394.845,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",391.833,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",374.095,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",557.451,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",429.808,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",343.227,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",558.568,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",556.601,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",555.8,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",558.836,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",509.524,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",461.633,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",372.444,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",375.631,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",342.751,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",321.875,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",356.521,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",351.764,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",1140.401,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",916.886,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",733.706,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",1150.733,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",1134.662,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",1121.037,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",1155.171,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",1093.277,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",968.689,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",809.454,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",796.123,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",743.892,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",716.72,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",748.353,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",725.858,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",196.852,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",164.954,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",119.667,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",192.876,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",190.219,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",196.325,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",207.986,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",210.502,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",180.025,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",150.12,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",119.169,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",110.33,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",128.061,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",128.53,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",111.749,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",209.852,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",145.908,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",110.865,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",184.823,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",206.661,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",224.73,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",223.194,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",183.612,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",157.195,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",132.281,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",110.544,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",103.477,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",108.014,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",119.44,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",112.532,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",406.703,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",310.862,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",230.533,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",377.7,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",396.88,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",421.055,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",431.179,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",394.113,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",337.22,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",282.402,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",229.713,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",213.807,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",236.075,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",247.969,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",224.281,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",127.628,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",97.801,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",72.97,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",130.819,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",125.505,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",129.37,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",124.818,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",120.127,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",101.275,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",95.975,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",73.827,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",63.771,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",77.114,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",82.949,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",68.046,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",129.898,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",89.161,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",62.223,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",114.22,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",126.505,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",138.785,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",140.082,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",114.857,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",97.659,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",80.47,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",63.657,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",58.554,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",57.83,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",68.367,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",64.143,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",257.526,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",186.962,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",135.193,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",245.039,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",252.009,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",268.155,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",264.9,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",234.984,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",198.935,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",176.445,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",137.484,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",122.324,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",134.944,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",151.316,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",132.189,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021","2021",69.224,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2022","2022",67.153,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2023","2023",46.697,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",62.058,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",64.715,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",66.955,,
